origin,dest,count
6,27,0.00037578165600319556
6,40,9.005869751494543e-05
6,42,0.0020056960702440067
6,43,4.4807554385057155e-05
6,48,0.00016345619198014882
18,2,0.0014691271311885793
18,8,0.006411456141712041
18,14,0.00012197203646715099
18,12,9.381934249483404e-05
18,15,8.134447465099342e-05
18,17,0.0005055949051284612
18,22,0.0003354169428072493
18,23,0.00022999672455181232
18,33,4.055181492948512e-05
18,26,7.302602929757953e-05
18,27,0.0004832869753514378
18,40,0.00011391276140064233
18,42,0.002727634179401448
18,43,3.855251995399074e-05
18,48,0.0001671820650318461
