origin,dest,count
31,34,6.607910686158238e-06
31,36,8.419393032643699e-07
31,37,2.208403823900275e-05
31,38,9.490867213006925e-07
31,40,9.721236247519953e-07
31,43,7.687510479102026e-06
31,46,1.2906725676368534e-05
31,48,4.531093779364711e-06
16,5,1.285938464612514e-07
16,6,3.690697396014496e-07
16,14,3.075713135057715e-07
16,11,1.3875838412041148e-06
16,13,2.30546302171447e-05
16,18,1.4971413974587412e-07
16,21,3.612715640530485e-06
16,22,6.351061595226628e-07
16,25,1.2861951678001931e-07
16,33,1.4845929297100998e-07
16,26,3.159695630387027e-09
16,30,4.231162227357538e-08
16,34,1.5009031373964285e-06
16,38,1.32496792606256e-08
16,40,3.4569352324027163e-07
16,43,1.2713767942748665e-06
16,46,9.068995501520646e-07
16,48,4.257333600396411e-06
36,5,4.9839647324805654e-06
36,6,3.1385739539587746e-06
36,7,3.010739613040205e-07
36,14,1.4728410277395237e-06
36,11,1.4422984627271466e-05
36,12,1.3250840778687182e-06
36,13,4.163261325983002e-06
36,15,3.562957980127091e-07
36,16,2.4633021886616366e-06
36,20,3.82929230923924e-06
36,19,1.2129236452732094e-06
36,18,1.0447867667861844e-06
36,21,6.36927179614809e-06
36,22,2.875474715061128e-06
36,24,1.5505139267196571e-06
36,25,1.2888800102318947e-06
36,33,3.0501960596664084e-07
36,26,6.814860450360263e-07
36,29,3.300290600373957e-07
36,30,1.4115631810024167e-06
36,27,1.2588990833138738e-07
36,31,5.857749739323032e-06
36,34,5.925952594498643e-06
36,36,9.847720023844467e-05
36,37,4.475403022094807e-06
36,38,5.166427660223017e-07
36,40,1.0729361362631602e-06
36,43,1.1707376204989468e-05
36,46,5.537562100156009e-05
36,48,4.418642828684908e-06
35,5,0.0001053270632005868
35,6,2.4620431749338708e-06
35,7,4.422161839937609e-08
35,14,9.594912873559153e-07
35,11,3.325555430100673e-05
35,12,5.602554411420337e-07
35,13,2.3899965555295433e-06
35,20,1.5383186840774908e-06
35,18,7.587145243131419e-07
35,21,4.4927421253081205e-06
35,22,1.766304448643305e-06
35,25,2.3349179680589317e-06
35,33,1.891426155346023e-07
35,26,3.2049319712034166e-07
35,30,2.3534243544948873e-06
35,31,1.5552134103653692e-06
35,34,3.484331869538626e-06
35,36,3.553734190590523e-07
35,37,4.98681447667937e-07
35,38,2.7466739035634175e-07
35,40,6.857898257731819e-07
35,43,2.839819689985204e-05
35,46,1.3405076297409235e-05
35,48,3.246685953595086e-06
19,5,2.2397930621881478e-06
19,6,3.149901578781363e-06
19,7,1.6303533367506705e-06
19,14,1.2805122037795547e-06
19,11,6.035121834791981e-06
19,12,1.1563677175368731e-06
19,13,3.771316451060965e-06
19,15,2.860803408114815e-07
19,16,4.454174556001244e-06
19,20,4.016033044649577e-06
19,19,0.00014230418745707381
19,18,1.115439057344528e-06
19,21,6.110517714970404e-06
19,22,2.5076738980724096e-06
19,24,1.3025294347108657e-06
19,25,5.422953693575932e-07
19,33,2.3613393235736006e-07
19,26,5.972661746902628e-07
19,29,3.09053858252385e-07
19,30,5.558884574800437e-07
19,27,3.557032205812843e-08
19,31,5.684254426477366e-06
19,34,5.457017429672445e-06
19,36,7.743397602609405e-07
19,37,4.269822221514398e-06
19,38,5.246115186070554e-07
19,40,9.261784685546013e-07
19,43,4.584498570698868e-06
